comment,label
gần tháng chưa thấy biến chứng gì hy vọng xài ổn hư gì chắc buồn hỉu buồn h yêu,"[('GENERAL', 'Neutral')]"
cập nhật phần mềm chỉ được mỗi cái sạc không sáng còn đơ và nhảy vẫn như cũ dán thêm cường lực hay fim chống xuiớc thì càng tệ không mượt bằng mấy con máy intel hay vivo giá hơn 1 tr,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Negative'), ('DESIGN', 'Negative'), ('PRICE', 'Neutral'), ('SER&ACC', 'Negative')]"
sản phẩm đẹp chụp ảnh nét màn hình sáng sửa chơi game thi thoảng đơ chip hơi cùi,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('PERFORMANCE', 'Negative'), ('DESIGN', 'Positive')]"
quá tuyệt vời noi chung qua muon cho 1 điêu hành góc ai chua trải nghiêm thi ra quât 1 em vê ma trải nghiêm nhé,"[('GENERAL', 'Positive')]"
sài hơn nữa tháng bình thường đến khi cập nhập bản coloros 61 là máy bị lỗi nhạc chuông bên ứng dụng maseger khi tắt cuộc gọi thứ nhất ứng dụng hiện thỉ mục đánh giá cuộc gọi bao nhiêu sao star star tốt nếu không ấn vào tùy chọn lúc khác thì cuộc gọi thứ hai trở về sau xẽ không có chuông trừ khi khởi động lại hoạc gọi lại để ấn vào tùy chọn đó mình đã đổi đến hai cái máy và bị tình trạng ngư nhau,"[('FEATURES', 'Negative')]"
máy chậm tả không được luôn mua được 3 ngày giờ mà tải galaxy thems nó quay 360 độ thể thao,"[('PERFORMANCE', 'Negative')]"
mua chưa được 1 tháng liệt cảm ứng bên phải màn hình chán mai xuống đổi cái khác chơi lq ở cấu hình thấp chơi được 2 ván là máy đơ luôn chơi bài zalo lúc bấm được lúc ko,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
máy chạy m yêu i 11 sử dụng trình gọi điện thoại nhắn tin của gogle giao diện xấu không có ghi âm cuộc gọi phụ thuộc gogle khá nhiều,"[('PERFORMANCE', 'Negative')]"
máy bắt wifi kém thường xuyên giật negative tốc độ xử lý cũng chậm mình và bạn gái mua 2 con đều y chang nhau thất vọng,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
máy ngon nhận diện khuôn mặt dấu vân tay tốt cảm ứng mượt pin khá nói chung tiền ít vẫn hít được của thơm,"[('FEATURES', 'Positive'), ('BATTERY', 'Neutral'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
máy xài được hơn 4 tháng rất tốt cảm ứng không nhạy lắm nhưng pin trâu sạc rất nhanh chưa đầy 2 h là đầy không xài sạc nhanh xem phim game từ sáng tới chiều vẫn còn 20 máy không negative xài rất mượt tuy nhiên camera chụp ảnh không rõ lắm phải canh không được rung thì ảnh mới rõ loa hơi nhỏ lúc cầm xem phim hay bị dính che mất loa,"[('CAMERA', 'Negative'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Negative'), ('GENERAL', 'Positive')]"
sạc rất nhanh luôn cỡ gần tiếng là đầy nhưng pin xuống cũng vô cùng nhanh 1 ngày chỉ thỉnh thoảng cầm lướt facebook rồi chất 1 lúc mà pin xuống nhiều rồi nếu dùng nhiều hơn chút chắc không được 1 ngày 1 điểm nữa là bắt wifi cũng không tốt lắm khi mà wifi rất mạnh mọi máy cũ xung quanh bắt ok mà máy này cứ quay quay hoài cảm nhận sau 7 ngày sd,"[('FEATURES', 'Negative'), ('BATTERY', 'Neutral')]"
sài rất tốt sạc nhanh pin dùng được lâu chơi game rất ổn nhân viên tư vấn nhiệt tình rất ngon trong tầm giá,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mình mua máy được 1 tuần thì lỗi màn hình ra tgd được đổi máy ngay xong về dùng được 3 ngày lại có hiện tượng nháy màn liên tục không biết có được đổi nữa không cảm thấy buồn quá negative,"[('SCREEN', 'Negative'), ('SER&ACC', 'Neutral')]"
máy rất tốt nhân viên siêu nhiệt tình giá như vậy mà được con điện thoại ngon bổ rẻ,"[('PRICE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
máy quá tuyệt vời camera chụp đẹp cấu hình thì quá tuyệt không thể chê con chip helio g90t này được con galaxy s9 exy không 9810 mà liên quân ful cấu hình tuột fps xuống 49 52 60 61 còn con này fps vẫn giao động từ 55 59 60 61 có thể ngang samsung s9 về cấu hình còn pin thì khá là trâu sạt thì nhanh anh em nào mê game thì nên chọn con này,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
mới mua hồi chiều phục vụ tốt nói chung ok trong tầm giá chờ dùng thời gian mới biết được,"[('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
cấu hình ổn ngoại hình đẹp pin tạm ổn camera nét lướt wed ok nhìn chung với nhu cầu cơ bản rất tốt giá ổn định,"[('CAMERA', 'Positive'), ('BATTERY', 'Neutral'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
máy ok nhưng cần khắc phục lỗi pin dưới 10 không cho bật đèn flash và để chế độ bấm nút nguồn là tắt đèn flas sẽ hay hơn nhiều lúc cần chụp hình vào buổi tối mà nó éo cho bật đèn flas khó chịu vlh,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
sao e mua mà không có tai phone mấy xài tốt chơi game mượt chỉ không được tặng tai phone hơi buồn,"[('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Negative')]"
loạn cảm ứng đánh chữ bàn phím loạn cả lên mua rồi 7 ngày hối hận lúc trước khi mua không xem đánh giá nên giờ hối hận,"[('FEATURES', 'Negative'), ('GENERAL', 'Negative')]"
pin quá yếu camera qua tệ chụp hình cứ nhiễu hạt đem ra bảo hành thì nói lỗi phần mềm reset lại dùng được vài ngày lại bị tiếp chán,"[('CAMERA', 'Negative'), ('BATTERY', 'Negative')]"
game ok nhưng mang tiếng pin 4 k mà tụt nhanh quá bắt wifi hơi kém đôi lúc không kết nối được mua về để chơi game nên không để ý những cái khác có thử cam cũng khá ổn,"[('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Positive')]"
sản phẩm chất lượng tốt mình dùng được 5 tháng chạy rất mượt giá quá rẻ so với chất lượng,"[('PERFORMANCE', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
sản phẩm quá tệ hàng việt nam không khá lên được màn hình mờ giật negative độ sáng yếu,"[('SCREEN', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
mọi thứ đều ổn ngoại trừ pinem mới mua về ngày hôm qua sạc nhanh nhưng xài 2 tiếng mất hơn 20 em không chơi game chỉ đọc truyện ban đêm nó tụt gần 3 pin vâygì cho e hỏi phải làm sao ạ em cảm ơn,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
mới trãi nghiệm thực tế thấy như sau con này có chế độ chụp cận cảnh siêu nét soi vân tay được luôn á cam không bị ảo pin 4000 có sạc nhanh android 10 chưa ổn định nên cảm biến còn chậm hay bị negative nên xóa bớt ap chạy ngầm sóng 3 g thì hơi chậm nếu sử dụng cho busines thì quá ok nhưng chiến game online siêu nặng thì chưa đạt nhân vô thập toàn mà tùy theo nhu cầu của mình và hãy ra cửa hàng trãi nghiệm đi sẽ cảm nhận tốt hơn đọc quá nhiều comands trong này là nghỉ mua luôn á,"[('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Negative')]"
máy tốt pin cầm máy chạy mượt nhân viên vui vẽ nhiệt tình lần sau nhất định mua hàng tại tgdđ môi trường phục vụ chuyên nghiệp nói chung là hài lòng,"[('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
hối hận đã mua samsung a70 9 tr300 mà cảm ứng loạn quá không nhậy chút nào dùng ức chế kinh khủng,"[('FEATURES', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative')]"
trải nghiệm sau 1 tuần khá ok pin dùng ổn 1 ngày sạc 1 lần mình chơi game khá nhiều chơi lq đôi lúc sụt fps nói chung là rất tốt,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Positive')]"
yếu điểm của điện thoại là pin hết nhanh còn lại tất cả thì đều ok hết nhân viên bán hàng nhiệt tình chu đáo đã mua tại đmx bố hạ yên thế bắc giang,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
với giá tiền như vậy đánh giá tổng thể sản phẩm vsmart gìoy 3 là tốt nhất các bạn nhớ đánh giá theo giá tiền mua sản phẩm không lên so sánh với sản phảm hơn 10 tr thậm chí 20 tr,"[('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
máy xài ngon không giống như mấy bạn đánh giá chăc là mấy bạn máy lỗi mua hàng tào lao nên vào đây nói ấy mà pin trâu,"[('BATTERY', 'Positive'), ('GENERAL', 'Positive')]"
mình mua về xài gần 4 tháng rồi máy rất ok pin không hao nhanh như máy bạn khác đã nói pin mình xài ok nhưng 1 ngày là phải sạc 2 mặt điện thoại đều bằng kính phải xài ốp lưng không mặt sau trơn lắm màn hình hiển thị khá mới lên m yêu 12 cách đây 12 tuần hiệu ứng rất mượt giao diện đẹp hơn máy không nóng như lúc mới ra nữa sạc pin thì hơi nóng cụm camera thôi,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Negative'), ('GENERAL', 'Positive')]"
mình mới mua 5 cái cho gia đình dùng nói chung mọi thứ ổn chỉ có 1 cái của em gái mình mau hết pin và sạc lâu lên,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
máy dùng tốt nhưng chưa hiểu cơ chế hoạt động của cái đèn led lắm hay sáng linh tinh mặc dù máy không hề có thông bạo hay pin yếu gì cả pin khá okcamera hơi ảo và 64 mp nhưng không nét bằng iphone 6 bạn nào thích chụp hình giống mình thì nên mua dòng iphone hoặc samsung,"[('SCREEN', 'Negative'), ('FEATURES', 'Negative'), ('GENERAL', 'Positive')]"
pin dùng đến giờ tạm được màn hình vẫn chưa được mềm mại lắm khóa nhận diện khuôn mặt ok,"[('SCREEN', 'Negative'), ('FEATURES', 'Positive'), ('BATTERY', 'Neutral')]"
sản phẩm ok chỉ mỗi lúc nhắn tin hay nhảy chữ bộ nhớ tốt mình chơi game ít nên cũng không bình thường nhận xét về độ chs game như thế nào cho đ nữa nhân viên phục vụ tận tình tư vấn rất chi tiết,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral'), ('STORAGE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
máy xài 1 thời gian bị đơ dù không chơi game hay gì thưa remi c2 nữa chán lắm không nên mua,"[('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
thiết kế đẹp cấu hình ổn pin trâu vừa mới mua con này hôm qua còn về điện thoại thì ram 6 gb bộ nhớ trong 128 gb rất tốt mình tải mấy nghìn bài hát lưu vào nghe thỏa mái con chip nghe đánh giá có vẻ thấp những cơ bản thì chơi được tất cả các game mọi người không phải lo màn hình và kiểu dáng đều rất đẹp đút vừa túi tiện lợi nói chung là rất tốt không có điều gì chê,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
sản phẩm ổn định chỉ một lỗi là mình sạc máy không dùng đến mà máy nóng lên hơn 40 c,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
mới mua tgd huyện chợ gạo nhân viên nhiệt tình máy đang dùng thử sẽ có đánh giá tiếp theo máy đẹp pin 5000 mah camera ổn,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('DESIGN', 'Positive'), ('SER&ACC', 'Positive')]"
dùng cũng tạm ổn pin tốt nhân viên thế giới di động 260 264 nguyễn ảnh thủ quận 12 tư vấn nhiệt tình,"[('BATTERY', 'Positive'), ('GENERAL', 'Neutral'), ('SER&ACC', 'Positive')]"
nói chung giá bán thì mình nghĩ là hợp lý về câu hình của máy máy này để cầy game thì tuyệt vời còn để về tự sướng với phần chụp ảnh thì không được tốt cho lắm nói chung mình vẫn thích opo a9 hơn nó đem lại cho mình chơi game rất là tuyệt vời,"[('CAMERA', 'Neutral'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
điện thoại chụp hình đẹp đa nhiệm tốt lướt web nhanh ứng dụng mượt không thể chê vào đâu được nhân viên tư vấn nhiệt tình tgdđ chăm sóc khách hàng rất tốt cám ơn tgdđ,"[('CAMERA', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mới lấy máy hôm nay máy đẹp pin trâu mượt cảm đẹp với tầm giá này là quá ổn rồi,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
máy xài chậm nặng lướt không thấy mượt chụp hình thì nhòe chụp đêm gì mà tối thui vẫn đỏ mắt cùng thương hiệu mà sao xài opo êm chuyển qua xaci này thử thì quá thất vọng,"[('CAMERA', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
sang trọng mượt chụp ảnh cực nét pin ổn vân tay thì có chút thiếu ổn định không nhận dạng được,"[('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('DESIGN', 'Positive')]"
điện thoại chơi game lướt wep mượt pin trâu mỗi tội hay bị thoát ứng dụng trong tầm giá 3 tr là ngon r,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
mình thấy sản phẩm này rất tốt pin trâu nhân viên tgd tư vấn nhiệt tình lắm không như mấy bạn kia nói đâu máy rất mượt chơi game bật đồ họa cao không thấy hiện tượng giật lsg gì cả nên hãy yên tâm mà mua positive,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
nói chung mọi thứ ổn nghe gọi rõ nhưng loa trong loa ngoài chung nhau nên khi nói chuyện người kế bên có thể nghe được rung hơi chán nhân viên tgdđ nhiệt tình,"[('FEATURES', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
máy xài mượt thiết kế đẹp xài rất thích camera chụp hình đẹp pin xài khá lâu mới hết pin,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
mình dùng được 5 tháng rồi ban đầu sau 1 tuần thì thấy pin tụt nhanh camera cũng không được nét lắm hiện tại khi quay video thì máy lại bị đơ không lưu được vid phải khởi động lại thực sự rất bực mình so về giá tiền bà chất lượng thì thực sự chênh lệch,"[('CAMERA', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative')]"
tốt dùng android one không có ứng dụng rác mình sợ nhất là mấy dòng trung quốc có vài ứng dụng rác không giỡ được con này dùng mượt cũng xem xem iphone,"[('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
máy thiết kế đẹp mắt pin cầm chụp hình xóa phông rất đẹp nhân viên tư vấn nhiệt tình dán máy đẹp,"[('CAMERA', 'Positive'), ('BATTERY', 'Neutral'), ('DESIGN', 'Positive'), ('SER&ACC', 'Positive')]"
mình mua máy từ 205 tới nay là 5 tháng 1 ngày máy dùng ok không có gì đáng chê chỉ chê là chê những bạn chưa xài mà phán như đúng rồi ấy còn về cảm biến vân tay sau lần cập nhật hôm 910 đã cải thiện rất tốt chỉ cần các bạn đặt ngón tay đúng vị trí là ổn thôi,"[('FEATURES', 'Positive'), ('GENERAL', 'Positive')]"
mấy bạn nào có ý định mua máy này để phục vụ công việc thì mình siêu recomend cho máy này nha mình rất đắn đo giữa máy này với hua wei 3 i nhưng nình quyết lấy máy này vì có sạc nhanh bàn phím pin hơn đúng gu của mình,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('GENERAL', 'Positive')]"
giá tốt cấu hỉnh mạnh camera tốt mua cho ba với mẹ a21s với a51 chất chi ưng bụng nhân viên tốt hậu mãi ok cám ơn dmx nhiều,"[('CAMERA', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Positive'), ('SER&ACC', 'Positive')]"
sản phẩm sử dụng tốt pin ổn thiết kế sang trọng camera chụp ảnh ok âm thanh lớn không rè chơi game mượt nói chung quá hoàn hảo cho sản phẩm với mức giá tầm trung này positive,"[('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
máy dùng ok pin trâu mượt camera rất đẹp chất lượng đúng với giá thành,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
tết rồi mua hôm bữa mua cái tab rồi hết xiềng positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive,[]
vừa mới mua lụn đẹp mượt wifi bắt mạnh ngon với gia tiên còn đái láu thì không biết ra sau kết chị yến quá nhiệt tình,"[('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
sao mới mua mà lướt facebook mes chưa tuộc 1 đã nóng rồi loa nghe nhạc rung cả điện thoại lúc đeo tai nghe thao tác chuyển ứng dụng nghe rè,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative')]"
mọi thứ đều khá tốt trong giá từ chụp ảnh chơi game hay lướt web mạng xã hội nhưng mk hình như tôi thấy có lỗi về phần mềm thì phải do khi dùng mesenger thì khi gửi nút positive trong chất máy báo đã gửi nhưng không thấy hình nút positive đã gửi chỉ khi out ra rồi load lại mới thấy positive không bình thường ace nào xài có bị lỗi như v không,"[('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
nếu đổi từ 32 gb lên 64 gb thì cần bù bạn ạ máy chiếu game cũng được nhưng camera trước quá kém,"[('CAMERA', 'Negative'), ('PERFORMANCE', 'Positive')]"
sản phẩm tốt trong tầm giá camera tốt pin cũng trâu màn hình thì tuyệt rôif chỉ có cái điểm yếu mà mình không thích là khả năng bắt sóng wifi quá yếu nhiều lúc tự ngắt và rồi tự bật lại rất khó chịu không biết lỗi này có khắc phục được không vậy mọi người lúc đầu cũng thích loại này và đã giới thiệu cho nhiều ae mua và mn cũng gặp lỗi như mình rất ủng hộ vsmart và hi vọng sẽ khắc phục được lỗi này,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
dùng cũng ổn nhưng sản phẩm bị bóng mờ không biết tgdđ có chịu bảo hành không ta,"[('GENERAL', 'Neutral'), ('SER&ACC', 'Neutral')]"
máy hở viền như này nhân viên tgdđ bảo lỗi thẩm mĩ không được đổi máy mới chán hẳn,"[('DESIGN', 'Negative'), ('SER&ACC', 'Negative')]"
cam đẹp chơi lq ok max seting sạc pin chậm 2 h30 được 90 từ 10 lên 100 qc 30 che mặt lưng thì wifi yếu,"[('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Positive')]"
dùng được hơn 2 tháng máy có hiện tượng giật negative màn hình bị bóng mờ pin sụt nhanh,"[('SCREEN', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative')]"
tất cả mọi thứ đều ổn trừ cái màn hình ra hơi tiếc cái màn hình một xíu cả củ sạc nữa,"[('SCREEN', 'Negative'), ('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
cảm nhận mua được khoảng mấy hôm vuốt để đọc báo mạng xã hội rất nhức mắt wifi bắt kém cực kém màn hình tối ám màu vàng pin trâu tạm thời như vậy,"[('SCREEN', 'Negative'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive')]"
hàng kém pin kém trả hàng và đổi sản phẩm mới mất 20 phí quá tệ làm ăn kiểu này là thua rồi,"[('BATTERY', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
đã mua xài thời gian máy tệ hơn a50 cảm ứng thì loạn không nhạy khe sim thì cứ báo không có sim đã đi đổi cái khác nhưng tình hình củng vây chơi game thi không tốt vì cảm ứng không nhạy không mở được hdr hối hận khi mua đang muốn đập máy vì ức chế lần sau từ giả samsung,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
máy dùng tốt pin trâu những có cái dấu vân tay không nhạy lắm chơi f cảm ứng cx chx nhạy,"[('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('GENERAL', 'Positive')]"
ae nào muốn chơi game thì tậu ngày e nó về với đội của mình ngon bổ rẻ đáng đồng tiền bát gạo,"[('PERFORMANCE', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
như trở về thời tiền sử tôi đang xài s7 active nghĩ là cũ mua cái mới a51 mới 3 tuần nay khe sim có vấn đề nhe bàn phím lung tung do màn hình thật không nhạy thêm cái hôm mua tgd không để ý nhân viên khui sẵn xài thua hàng xách tay hay hàng dựng tin tưởng thế giới di động mà lại dính cây này quá cay quá bực bội né luôn đi các bác,"[('FEATURES', 'Negative'), ('DESIGN', 'Negative'), ('GENERAL', 'Negative'), ('SER&ACC', 'Negative')]"
cảm ứng của màn hình khi gõ chữ rất tệ chậm và hay chập giữa các chữ không nhạy kém,"[('FEATURES', 'Negative'), ('GENERAL', 'Negative')]"
đây là chiếc điện thoại tôi dùng có camera sau tệ tệ nhất nhất tôi từng dùng quay video thật sự gốm khủng khiếp lm 4 camera chi cho chất lượng tệ hại đến không thể chấp nhận nổi góc siêu rộng thì thôi khỏi nói quá kinh khủng hột mưa còn hơn cả tivi mất đài,"[('CAMERA', 'Negative')]"
sản phẩm ok tất cả đều tuyệt vời ok,"[('GENERAL', 'Positive')]"
mua redmi 8 ngày 17 hôm qua đi đổi lấy máy vivo y11 màu đỏ rất đáng giá tiền nhân viên trai xinh gái đẹp rất vui cười cảm thấy rất hài lòng,"[('PRICE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mua sử dụng gần 3 tháng xài ok chơi game cũn mượt ko có vấn đề gì chụp hình ok xem phim nghe nhạc đều oksao ai cũng chê hết vậy mỗi ng 1 ý nhưng ý mình sử dụng rất tốt,"[('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
điện thoại đẹp pin trâu loa to chụp hình bằng ap là so đẹp nha mượt coi phim nét nói chung đánh giá tốt là chưa vừa lòng mình phải 10 sao cơ,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
điện thoại sử dụng tốt thiết kế đẹp chụp hình xóa phong rất đẹp nhân viên nhiệt tình,"[('CAMERA', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
máy dùng khá mượt pin trâu chs game ngon nếu chs pubg mà dùng gyro thì nên xem xét vì máy này dùng gyro di tâm khá chậm hợp với ai mua về chs game còn ai muốn sống ảo chụp hình đẹp thì mua máy khác,"[('CAMERA', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive')]"
máy này thua xa con vsmart gìoy 3 giá cũng ngang ngửa samsung này chỉ nên dùng hàng cao cấp thôi,"[('DESIGN', 'Neutral'), ('GENERAL', 'Negative'), ('SER&ACC', 'Neutral')]"
sản phẩm có chất lượng phần cứng khá tệ lần sau tôi sẽ chọn một chiếc máy với trái tim yếu hơn nhưng cơ thể khỏe mạnh trải nghiệm người dùng tốt hơn chứ không phải ngược lại thế này,"[('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
có ae nào bị như mình không không e 10 ban ngày vân tay rất nhậy ban đêm thì không nhạy chạm 3 lần mới được chán s,"[('FEATURES', 'Neutral'), ('SER&ACC', 'Negative')]"
máy ok không gì để nói chỉ có 1 cái máy bị loạn cảm ứng đa nhiệm khi chơi game như liên quân pubg mong bản cập nhật sau nhà sản xuất làm lại hoàn thiện hơn,"[('FEATURES', 'Negative'), ('GENERAL', 'Positive')]"
điện thoại này rất ok chơi game mượt pin trâu màn hình đẹptrong đẹp rất hài lòng,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
mình đã xài điện thoại này được hơn 1 tháng mua hôm 117 sinh nhật tgdđ được giảm tận 16 mình không biết mấy bạn nhận xét pin tụt nhanh cam mờ máy ra sao nhưng mình thấy xài khá ok cam chụp rất nét dù mình không phải là người hay chụp ảnh nhưng theo mình thấy thì cực ổn pin 4500 xài khá lâu nếu chỉ dùng tác vụ cơ bản bình thường thì tầm 2 ngày mình sạc một lần chơi game thì tầm 1 ngày lúc mới mua máy mình cũng thử chơi mấy game nặng xem sao và thấy vẫn mượt máy hơi ấm thôi không nóng lắm đâu positive bạn nào hay chơi game mua thấy cũng ổn á còn mình thì giờ xóa game đó rồi cơ bản là không phải dân đu game positive,"[('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('PRICE', 'Positive'), ('GENERAL', 'Positive')]"
máy ngón mà các bạn khi mua a e chọn kỹ 1 tý mình dùng mọi thứ vẫn ok hết k có gì để chê,"[('GENERAL', 'Positive')]"
mới mua xài được 1 ngày chỉ mớ trải nghiệm cơ bản chơi game ok pin trâu nhạc chuông to nhưng âm thanh nghe gọi còn nhỏ nói chung hàng 42 tr như vậy là quá tốt trong tầm giá rất hài lòng,"[('FEATURES', 'Neutral'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
loạn cảm ứng tùm lum vô game hay hk vô gì thì nó cứ chớp tắt màng hình rồi xài làm gì được đi lên tgd thì bọn nhân viên đổ thừa tải nhiều game với chưa cập nhật hệ thống với do ứng dụng chưa tương thích với điện thoại vậy giờ cả đóng ứng dụng bị chóp tắt màng hình là do máy hay do ứng dụng tức gì đâu á tr hối hận khi nghe bọn nhân viên lừa gạt,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('SER&ACC', 'Negative')]"
chơi game ok màn hình không nét lắm cảm ứng không được nhạy so với còn realme 3 ra 2019 thì không bằng chip g70 mà thấy không bằng con p60 của realme 3,"[('SCREEN', 'Negative'), ('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral')]"
